subject,subject_id,relation,object,object_id,surface_text,weight
vaso,/c/es/vaso/n/wn/quantity,Synonym,glass,/c/en/glass/n/wn/quantity,[[vaso]] is a translation of [[glass]],2.0
glas,/c/no/glas/n/wn/artifact,Synonym,glass,/c/en/glass/n/wn/artifact,[[glas]] is a translation of [[glass]],2.0
gotë qelqi,/c/sq/gotë_qelqi/n/wn/artifact,Synonym,glass,/c/en/glass/n/wn/artifact,[[gotë qelqi]] is a translation of [[glass]],2.0
a glass,/c/en/glass,UsedFor,drinking from,/c/en/drinking_from,[[a glass]] is for [[drinking from]],2.0
gelas,/c/ms/gelas/n/wn/quantity,Synonym,glass,/c/en/glass/n/wn/quantity,[[gelas]] is a translation of [[glass]],2.0
ヴィードロ,/c/ja/ヴィードロ/n/wn/substance,Synonym,glass,/c/en/glass/n/wn/substance,[[ヴィードロ]] is a translation of [[glass]],2.0
glass,/c/en/glass/n/wn/quantity,IsA,containerful,/c/en/containerful/n/wn/quantity,[[glass]] is a type of [[containerful]],2.0
double-glaze,/c/en/double_glaze/v/wn/possession,MannerOf,glass,/c/en/glass/v/wn/possession,[[double-glaze]] is a way to [[glass]],2.0
gelas,/c/ms/gelas/n/wn/substance,Synonym,glass,/c/en/glass/n/wn/substance,[[gelas]] is a translation of [[glass]],2.0
a glass,/c/en/glass,UsedFor,drinking out of,/c/en/drinking_out_of,[[a glass]] is for [[drinking out of]],2.0
glass,/c/en/glass,RelatedTo,fragile,/c/en/fragile,[[glass]] is related to [[fragile]],1.956
glass,/c/en/glass,RelatedTo,vessel,/c/en/vessel,[[glass]] is related to [[vessel]],1.9379999999999997
glass,/c/en/glass,RelatedTo,clear material,/c/en/clear_material,[[glass]] is related to [[clear material]],1.8289999999999997
sand,/c/en/sand,RelatedTo,glass,/c/en/glass,[[sand]] is related to [[glass]],1.787
glass,/c/en/glass,RelatedTo,window pane,/c/en/window_pane,[[glass]] is related to [[window pane]],1.7439999999999998
glass,/c/en/glass,RelatedTo,drinking vessel,/c/en/drinking_vessel,[[glass]] is related to [[drinking vessel]],1.58
玻璃,/c/zh/玻璃,Synonym,glass,/c/en/glass,,1.5
plate,/c/en/plate,RelatedTo,glass,/c/en/glass,[[plate]] is related to [[glass]],1.463
glass,/c/en/glass,RelatedTo,silicon,/c/en/silicon,[[glass]] is related to [[silicon]],1.419
jar,/c/en/jar,RelatedTo,glass,/c/en/glass,[[jar]] is related to [[glass]],1.416
glass,/c/en/glass,RelatedTo,melted,/c/en/melted,[[glass]] is related to [[melted]],1.391
glass,/c/en/glass,RelatedTo,melted sand,/c/en/melted_sand,[[glass]] is related to [[melted sand]],1.391
glass,/c/en/glass,RelatedTo,solid,/c/en/solid,[[glass]] is related to [[solid]],1.271
break,/c/en/break,RelatedTo,glass,/c/en/glass,[[break]] is related to [[glass]],1.255
glass,/c/en/glass,RelatedTo,mirror,/c/en/mirror,[[glass]] is related to [[mirror]],1.25
glass,/c/en/glass,RelatedTo,panes,/c/en/panes,[[glass]] is related to [[panes]],1.2000000000000002
glass,/c/en/glass,RelatedTo,crystal,/c/en/crystal,[[glass]] is related to [[crystal]],1.1769999999999996
glass,/c/en/glass,RelatedTo,holder,/c/en/holder,[[glass]] is related to [[holder]],1.1479999999999997
glass,/c/en/glass,RelatedTo,liquid,/c/en/liquid,[[glass]] is related to [[liquid]],1.129
glass,/c/en/glass,RelatedTo,in windows,/c/en/in_windows,[[glass]] is related to [[in windows]],1.088
glass,/c/en/glass,RelatedTo,silica,/c/en/silica,[[glass]] is related to [[silica]],1.0539999999999998
glass,/c/en/glass,RelatedTo,made,/c/en/made,[[glass]] is related to [[made]],1.0099999999999998
tears of wine,/c/en/tears_of_wine/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/v,RelatedTo,reflect,/c/en/reflect,,1.0
some glass,/c/en/glass,HasProperty,green,/c/en/green,[[some glass]] is [[green]],1.0
cleave,/c/en/cleave/n/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
vetrocromia,/c/it/vetrocromia/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,זגוגית,/c/he/זגוגית,,1.0
चषक,/c/sa/चषक/n,RelatedTo,glass,/c/en/glass,,1.0
ܬܢܢܐ,/c/syc/ܬܢܢܐ/n,RelatedTo,glass,/c/en/glass,,1.0
glazier,/c/en/glazier/n,RelatedTo,glass,/c/en/glass,,1.0
bicchierata,/c/it/bicchierata/n,RelatedTo,glass,/c/en/glass,,1.0
ferretto,/c/en/ferretto/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,şûşe,/c/ku/şûşe,,1.0
glass,/c/en/glass/n,IsA,solid,/c/en/solid/n/opencyc/solid_state_of_matter,,1.0
glass,/c/en/glass/n,RelatedTo,lime,/c/en/lime,,1.0
cristalero,/c/es/cristalero/n,RelatedTo,glass,/c/en/glass,,1.0
barium copper silicate,/c/en/barium_copper_silicate/n,RelatedTo,glass,/c/en/glass,,1.0
апч,/c/ady/апч/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,glass,/c/no/glass,,1.0
🥛,/c/mul/🥛,SymbolOf,glass,/c/en/glass,,1.0
glass,/c/en/glass,ExternalURL,Glass,http://umbel.org/umbel/sc/Glass,,1.0
bańka,/c/pl/bańka/n,RelatedTo,glass,/c/en/glass,,1.0
glasherstellung,/c/de/glasherstellung/n,RelatedTo,glass,/c/en/glass,,1.0
potash,/c/en/potash/n,RelatedTo,glass,/c/en/glass,,1.0
verrière,/c/fr/verrière/n,RelatedTo,glass,/c/en/glass,,1.0
vasu,/c/ast/vasu/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,IsA,a liquid at room tempeature,/c/en/liquid_at_room_tempeature,[[glass]] is [[a liquid at room tempeature]],1.0
glass,/c/en/glass/n,Synonym,kaca,/c/id/kaca,,1.0
glasshouse,/c/en/glasshouse,DerivedFrom,glass,/c/en/glass,,1.0
vetrocamera,/c/it/vetrocamera/n,RelatedTo,glass,/c/en/glass,,1.0
steehl,/c/sms/steehl/n,RelatedTo,glass,/c/en/glass,,1.0
shisha,/c/uz/shisha/n,RelatedTo,glass,/c/en/glass,,1.0
cáliz,/c/es/cáliz/n,RelatedTo,glass,/c/en/glass,,1.0
venetian glass,/c/en/venetian_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,qelq,/c/sq/qelq,,1.0
vitreous,/c/en/vitreous/a,RelatedTo,glass,/c/en/glass,,1.0
vidrar,/c/pt/vidrar/v,RelatedTo,glass,/c/en/glass,,1.0
lithium oxide,/c/en/lithium_oxide/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,RelatedTo,clear,/c/en/clear,,1.0
glass,/c/en/glass/n,Synonym,ಗಾಜು,/c/kn/ಗಾಜು,,1.0
caña,/c/ast/caña/n,RelatedTo,glass,/c/en/glass,,1.0
glas,/c/tpi/glas/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,beira,/c/eu/beira,,1.0
potichomania,/c/en/potichomania/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,głoos,/c/wym/głoos,,1.0
glass cutter,/c/en/glass_cutter/n,RelatedTo,glass,/c/en/glass,,1.0
waso,/c/ccc/waso/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,זכוכית,/c/he/זכוכית,,1.0
νερό,/c/el/νερό/n,RelatedTo,glass,/c/en/glass,,1.0
The traditional covering for greenhouses,/c/en/traditional_covering_for_greenhouses,IsA,glass,/c/en/glass,[[The traditional covering for greenhouses]] is [[glass]],1.0
sugar glass,/c/en/sugar_glass/n,RelatedTo,glass,/c/en/glass,,1.0
many containers,/c/en/many_containers,MadeOf,glass,/c/en/glass,[[many containers]] are made of [[glass]],1.0
semivitrified,/c/en/semivitrified/a,RelatedTo,glass,/c/en/glass,,1.0
glassing,/c/en/glassing,FormOf,glass,/c/en/glass/v,,1.0
vitro,/c/io/vitro/n,RelatedTo,glass,/c/en/glass,,1.0
Glass,/c/en/glass,UsedFor,making windows and for drinking cups,/c/en/making_windows_and_for_drinking_cups,[[Glass]] is used for [[making windows and for drinking cups]],1.0
backglass,/c/en/backglass,DerivedFrom,glass,/c/en/glass,,1.0
windowglass,/c/en/windowglass,DerivedFrom,glass,/c/en/glass,,1.0
glass,/c/en/glass,HasProperty,non porous,/c/en/non_porous,[[glass]] is [[non porous]],1.0
բաժակ,/c/xcl/բաժակ/n,RelatedTo,glass,/c/en/glass,,1.0
caña,/c/es/caña/n,RelatedTo,glass,/c/en/glass,,1.0
чарка,/c/ru/чарка/n,RelatedTo,glass,/c/en/glass,,1.0
mullion,/c/en/mullion/n,RelatedTo,glass,/c/en/glass,,1.0
杯子,/c/zh/杯子/n,RelatedTo,glass,/c/en/glass,,1.0
skjár,/c/is/skjár/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/v,RelatedTo,burnisher,/c/en/burnisher,,1.0
aquarium,/c/en/aquarium/n,RelatedTo,glass,/c/en/glass,,1.0
murrine,/c/en/murrine/n,RelatedTo,glass,/c/en/glass,,1.0
kinas,/c/chk/kinas/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,veddro,/c/lij/veddro,,1.0
glas,/c/is/glas/n,Synonym,glass,/c/en/glass,,1.0
klaas,/c/et/klaas/n,RelatedTo,glass,/c/en/glass,,1.0
gelas,/c/id/gelas,EtymologicallyDerivedFrom,glass,/c/en/glass,,1.0
cup,/c/en/cup/n,RelatedTo,glass,/c/en/glass,,1.0
scheef,/c/enm/scheef/n,RelatedTo,glass,/c/en/glass,,1.0
illustrated song,/c/en/illustrated_song/n,RelatedTo,glass,/c/en/glass,,1.0
glace,/c/fr/glace/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,glas,/c/de/glas,,1.0
hyalograph,/c/en/hyalograph/n,RelatedTo,glass,/c/en/glass,,1.0
estikluuq,/c/esu/estikluuq/n,RelatedTo,glass,/c/en/glass,,1.0
gauge glass,/c/en/gauge_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,ReceivesAction,found in a building,/c/en/found_in_building,[[glass]] can be [[found in a building]],1.0
sklo,/c/sk/sklo/n,RelatedTo,glass,/c/en/glass,,1.0
vitrophyre,/c/en/vitrophyre/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vitro,/c/eo/vitro,,1.0
glaselektricitet,/c/sv/glaselektricitet/n,RelatedTo,glass,/c/en/glass,,1.0
vitrage,/c/fr/vitrage/n,RelatedTo,glass,/c/en/glass,,1.0
glasshouse,/c/en/glasshouse/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,RelatedTo,backboard,/c/en/backboard,,1.0
glass,/c/en/glass/n,RelatedTo,telescope,/c/en/telescope,,1.0
vasito,/c/es/vasito/n,RelatedTo,glass,/c/en/glass,,1.0
glassmaker,/c/en/glassmaker/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/v,RelatedTo,glassy,/c/en/glassy,,1.0
quartz halogen lamp,/c/en/quartz_halogen_lamp/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,ExternalURL,Glass,http://dbpedia.org/resource/Glass,,1.0
milchglas,/c/de/milchglas/n,RelatedTo,glass,/c/en/glass,,1.0
ปัด,/c/th/ปัด/n/wikt/en_2,RelatedTo,glass,/c/en/glass,,1.0
ποτήρι,/c/el/ποτήρι/n,RelatedTo,glass,/c/en/glass,,1.0
ngirathi,/c/ki/ngirathi,EtymologicallyDerivedFrom,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vidro,/c/gl/vidro,,1.0
glas,/c/de/glas/n,Synonym,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,gĩcicio,/c/ki/gĩcicio,,1.0
glass,/c/en/glass/n,Synonym,veire,/c/oc/veire,,1.0
glass,/c/en/glass/n,Synonym,sklo,/c/cs/sklo,,1.0
glass,/c/en/glass/n,Synonym,steklo,/c/sl/steklo,,1.0
mineraalwater,/c/nl/mineraalwater/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,estikluuq,/c/esu/estikluuq,,1.0
গ্লাস,/c/bn/গ্লাস,EtymologicallyDerivedFrom,glass,/c/en/glass,,1.0
glass,/c/en/glass,PartOf,eyeglasses,/c/en/eyeglasses,[[glass]] is part of [[eyeglasses]].,1.0
quarzglas,/c/de/quarzglas/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vierech,/c/lld/vierech,,1.0
မှန်,/c/my/မှန်/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,IsA,inorganic substance,/c/en/inorganic_substance/n,,1.0
looking glass,/c/en/looking_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,EtymologicallyDerivedFrom,glas,/c/enm/glas,,1.0
verrier,/c/fr/verrier/a,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,aisa,/c/sm/aisa,,1.0
ħġieġ,/c/mt/ħġieġ/n,RelatedTo,glass,/c/en/glass,,1.0
melkglas,/c/nl/melkglas/n,RelatedTo,glass,/c/en/glass,,1.0
glass delusion,/c/en/glass_delusion/n,RelatedTo,glass,/c/en/glass,,1.0
optical flat,/c/en/optical_flat/n,RelatedTo,glass,/c/en/glass,,1.0
riesel iron,/c/en/riesel_iron/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vidru,/c/an/vidru,,1.0
glasses,/c/en/glasses,DerivedFrom,glass,/c/en/glass/n,,1.0
A plate,/c/en/plate,MadeOf,glass,/c/en/glass,[[A plate]] may be made of [[glass]],1.0
glät,/c/vo/glät/n,RelatedTo,glass,/c/en/glass,,1.0
test tube,/c/en/test_tube/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,硝子,/c/ja/硝子,,1.0
vesilasi,/c/fi/vesilasi/n,RelatedTo,glass,/c/en/glass,,1.0
vetrata,/c/it/vetrata/n,RelatedTo,glass,/c/en/glass,,1.0
זגוגיתא,/c/arc/זגוגיתא/n,RelatedTo,glass,/c/en/glass,,1.0
glassworker,/c/en/glassworker,DerivedFrom,glass,/c/en/glass,,1.0
red lead,/c/en/red_lead/n,RelatedTo,glass,/c/en/glass,,1.0
a glass,/c/en/glass,AtLocation,a,/c/en/a,You are likely to find [[a glass]] in [[a]],1.0
glas,/c/lb/glas/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,üveg,/c/hu/üveg,,1.0
cristallaio,/c/it/cristallaio/n,RelatedTo,glass,/c/en/glass,,1.0
стькло,/c/orv/стькло/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vêre,/c/wa/vêre,,1.0
hyalophagy,/c/en/hyalophagy/n,RelatedTo,glass,/c/en/glass,,1.0
maitolasi,/c/fi/maitolasi/n,RelatedTo,glass,/c/en/glass,,1.0
glæs,/c/ang/glæs/n,RelatedTo,glass,/c/en/glass,,1.0
glassed,/c/en/glassed,FormOf,glass,/c/en/glass/v,,1.0
cascu,/c/ast/cascu/n,RelatedTo,glass,/c/en/glass,,1.0
a glass,/c/en/glass,AtLocation,a dining room,/c/en/dining_room,You are likely to find [[a glass]] in [[a dining room]],1.0
leech,/c/en/leech/n/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
lasihelmi,/c/fi/lasihelmi/n,RelatedTo,glass,/c/en/glass,,1.0
pele's hair,/c/en/pele's_hair/n,RelatedTo,glass,/c/en/glass,,1.0
vitrin,/c/sv/vitrin/n,RelatedTo,glass,/c/en/glass,,1.0
plate glass,/c/en/plate_glass/n,IsA,glass,/c/en/glass/n/opencyc/glass_413,,1.0
glarney,/c/en/glarney/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,RelatedTo,protective,/c/en/protective,,1.0
qelq,/c/sq/qelq/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n/opencyc/silicate_glass,ExternalURL,SilicateGlass,http://sw.opencyc.org/2012/05/10/concept/en/SilicateGlass,,1.0
गिलास,/c/hi/गिलास/n,RelatedTo,glass,/c/en/glass,,1.0
eyeglasses,/c/en/eyeglasses,DerivedFrom,glass,/c/en/glass/n,,1.0
clear glass,/c/en/clear_glass/n,IsA,glass,/c/en/glass/n/opencyc/glass_413,,1.0
ambitty,/c/en/ambitty/a,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,AtLocation,a street,/c/en/street,*Something you find in [[a street]] is [[glass]],1.0
電仁,/c/zh/電仁/n,RelatedTo,glass,/c/en/glass,,1.0
A glass,/c/en/glass,IsA,something you,/c/en/something_you,[[A glass]] is [[something you]],1.0
p’ȍxwìli’ ína,/c/twf/p’ȍxwìli’_ína/n,RelatedTo,glass,/c/en/glass,,1.0
wine bottle,/c/en/wine_bottle/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n/wn/substance,ExternalURL,114905454-n,http://wordnet-rdf.princeton.edu/wn31/114905454-n,,1.0
volcanic ash,/c/en/volcanic_ash/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,შუშა,/c/ka/შუშა,,1.0
A glass,/c/en/glass,HasProperty,half full,/c/en/half_full,[[A glass]] can be [[half full]],1.0
glasynge,/c/enm/glasynge/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,glainne,/c/gd/glainne,,1.0
Glass,/c/en/glass,HasProperty,a ceramic,/c/en/ceramic,[[Glass]] is [[a ceramic]],1.0
optical glass,/c/en/optical_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vrito,/c/nap/vrito,,1.0
glass,/c/en/glass/n,Synonym,ħġieġ,/c/mt/ħġieġ,,1.0
verrophone,/c/en/verrophone/n,RelatedTo,glass,/c/en/glass,,1.0
brouilleur,/c/en/brouilleur/n,RelatedTo,glass,/c/en/glass,,1.0
дребезг,/c/ru/дребезг/n,RelatedTo,glass,/c/en/glass,,1.0
shaker,/c/en/shaker/n,RelatedTo,glass,/c/en/glass,,1.0
urinal,/c/en/urinal/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,RelatedTo,screen,/c/en/screen,,1.0
grozing iron,/c/en/grozing_iron/n,RelatedTo,glass,/c/en/glass,,1.0
glazer,/c/en/glazer/n,RelatedTo,glass,/c/en/glass,,1.0
art glass,/c/en/art_glass/n,IsA,glass,/c/en/glass/n/opencyc/glass_413,,1.0
glassen,/c/en/glassen/a/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
qiru,/c/qu/qiru/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vitrum,/c/la/vitrum,,1.0
glas,/c/gsw/glas/n,RelatedTo,glass,/c/en/glass,,1.0
tankard,/c/en/tankard/n,RelatedTo,glass,/c/en/glass,,1.0
leyden jar,/c/en/leyden_jar/n,RelatedTo,glass,/c/en/glass,,1.0
glāze,/c/lv/glāze/n,RelatedTo,glass,/c/en/glass,,1.0
luna,/c/en/luna/n/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
quarry,/c/en/quarry/n/wikt/en_3,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,HasProperty,sharp,/c/en/sharp,[[glass]] can be [[sharp]],1.0
glass,/c/en/glass/n,Synonym,vidro,/c/pt/vidro,,1.0
poe á,/c/nan/poe_á/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vidrio,/c/es/vidrio,,1.0
milk bottle,/c/en/milk_bottle/n,RelatedTo,glass,/c/en/glass,,1.0
A glass,/c/en/glass,IsA,a vehicle,/c/en/vehicle,[[A glass]] is [[a vehicle]],1.0
stemware,/c/en/stemware/n,RelatedTo,glass,/c/en/glass,,1.0
hapaina,/c/rap/hapaina/n,RelatedTo,glass,/c/en/glass,,1.0
mesoglass,/c/en/mesoglass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,RelatedTo,miroir,/c/fr/miroir,,1.0
carafe,/c/en/carafe/n,RelatedTo,glass,/c/en/glass,,1.0
sea glass,/c/en/sea_glass/n,RelatedTo,glass,/c/en/glass,,1.0
some glass,/c/en/glass,HasProperty,opaque,/c/en/opaque,[[some glass]] is [[opaque]],1.0
ruit,/c/af/ruit/n,RelatedTo,glass,/c/en/glass,,1.0
vitru,/c/scn/vitru/n,RelatedTo,glass,/c/en/glass,,1.0
유리잔,/c/ko/유리잔/n,RelatedTo,glass,/c/en/glass,,1.0
cork borer,/c/en/cork_borer/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,កែវ,/c/km/កែវ,,1.0
vetrinetta,/c/it/vetrinetta/n,RelatedTo,glass,/c/en/glass,,1.0
はい,/c/ja/はい,RelatedTo,glass,/c/en/glass,,1.0
chimney,/c/en/chimney/n,RelatedTo,glass,/c/en/glass,,1.0
a glass,/c/en/glass,CapableOf,appear empty,/c/en/appear_empty,[[a glass]] can [[appear empty]],1.0
shard,/c/en/shard/n/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
snow cone,/c/en/snow_cone/n,RelatedTo,glass,/c/en/glass,,1.0
mežul,/c/dlm/mežul/n,RelatedTo,glass,/c/en/glass,,1.0
perlite,/c/en/perlite/n,RelatedTo,glass,/c/en/glass,,1.0
invetriata,/c/it/invetriata/n,RelatedTo,glass,/c/en/glass,,1.0
vetrocemento,/c/it/vetrocemento/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,CapableOf,harness the power of the sun,/c/en/harness_power_of_sun,[[glass]] can [[harness the power of the sun]],1.0
كباية,/c/ar/كباية/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,گلاس,/c/ur/گلاس,,1.0
sun room,/c/en/sun_room/n,RelatedTo,glass,/c/en/glass,,1.0
glaskugel,/c/de/glaskugel/n,RelatedTo,glass,/c/en/glass,,1.0
ապիկի,/c/axm/ապիկի/a,RelatedTo,glass,/c/en/glass,,1.0
polishing slate,/c/en/polishing_slate/n,RelatedTo,glass,/c/en/glass,,1.0
vitrand,/c/en/vitrand/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,vēder,/c/egl/vēder,,1.0
latticinio,/c/en/latticinio/n,RelatedTo,glass,/c/en/glass,,1.0
glassful,/c/en/glassful,DerivedFrom,glass,/c/en/glass/n,,1.0
steklo,/c/sl/steklo/n,RelatedTo,glass,/c/en/glass,,1.0
glasspiegel,/c/de/glasspiegel/n,RelatedTo,glass,/c/en/glass,,1.0
pearlash,/c/en/pearlash/n,RelatedTo,glass,/c/en/glass,,1.0
volcanic glass,/c/en/volcanic_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,ReceivesAction,blown into shapes,/c/en/blown_into_shapes,[[glass]] can be [[blown into shapes]],1.0
glass,/c/en/glass/n,Synonym,gloinne,/c/gd/gloinne,,1.0
ܓܘܢܐ,/c/syc/ܓܘܢܐ/n/wikt/en_2,RelatedTo,glass,/c/en/glass,,1.0
flint glass,/c/en/flint_glass/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,klaas,/c/et/klaas,,1.0
stange,/c/de/stange/n,RelatedTo,glass,/c/en/glass,,1.0
zīle,/c/lv/zīle/n,RelatedTo,glass,/c/en/glass,,1.0
कांच,/c/hi/कांच/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,ग्लास,/c/hi/ग्लास,,1.0
glassless,/c/en/glassless,DerivedFrom,glass,/c/en/glass/n,,1.0
bell jar,/c/en/bell_jar/n,RelatedTo,glass,/c/en/glass,,1.0
tear catcher,/c/en/tear_catcher/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,оина,/c/tg/оина,,1.0
glass jaw,/c/en/glass_jaw,DerivedFrom,glass,/c/en/glass/n,,1.0
microwire,/c/en/microwire/n,RelatedTo,glass,/c/en/glass,,1.0
boric oxide,/c/en/boric_oxide/n,RelatedTo,glass,/c/en/glass,,1.0
stiklas,/c/lt/stiklas/n,RelatedTo,glass,/c/en/glass,,1.0
A glass,/c/en/glass,HasA,a resonant frequency,/c/en/resonant_frequency,[[A glass]] has [[a resonant frequency]],1.0
conciator,/c/en/conciator/n,RelatedTo,glass,/c/en/glass,,1.0
口杯,/c/zh/口杯/n,RelatedTo,glass,/c/en/glass,,1.0
コップ,/c/ja/コップ/n,RelatedTo,glass,/c/en/glass,,1.0
vitrified,/c/en/vitrified/a,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,быяла,/c/ba/быяла,,1.0
vas,/c/ca/vas/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,EtymologicallyDerivedFrom,glæs,/c/ang/glæs,,1.0
گلاس,/c/ur/گلاس/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,പളുങ്കുപാത്രം,/c/ml/പളുങ്കുപാത്രം,,1.0
schmelze,/c/en/schmelze/n,RelatedTo,glass,/c/en/glass,,1.0
平光,/c/zh/平光/a,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,glas,/c/lb/glas,,1.0
glass,/c/en/glass/n,Synonym,მინა,/c/ka/მინა,,1.0
verrine,/c/en/verrine/n,RelatedTo,glass,/c/en/glass,,1.0
unglaze,/c/en/unglaze/v,RelatedTo,glass,/c/en/glass,,1.0
sandiver,/c/en/sandiver/n,RelatedTo,glass,/c/en/glass,,1.0
saraming,/c/war/saraming/n,RelatedTo,glass,/c/en/glass,,1.0
구슬,/c/ko/구슬/n,RelatedTo,glass,/c/en/glass,,1.0
lattice window,/c/en/lattice_window/n,RelatedTo,glass,/c/en/glass,,1.0
стъкло,/c/bg/стъкло/n,RelatedTo,glass,/c/en/glass,,1.0
glass onion,/c/en/glass_onion/n,RelatedTo,glass,/c/en/glass,,1.0
thermionic valve,/c/en/thermionic_valve/n,RelatedTo,glass,/c/en/glass,,1.0
goto,/c/vec/goto/n,RelatedTo,glass,/c/en/glass,,1.0
Glass,/c/en/glass,CapableOf,serve as a mirror,/c/en/serve_as_mirror,[[Glass]] can [[serve as a mirror]],1.0
काच,/c/sa/काच/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass/n,Synonym,မှန်,/c/my/မှန်,,1.0
склянка,/c/ru/склянка/n,RelatedTo,glass,/c/en/glass,,1.0
杯子,/c/zh/杯子,Synonym,glass,/c/en/glass,,1.0
sash door,/c/en/sash_door/n,RelatedTo,glass,/c/en/glass,,1.0
lunette,/c/en/lunette/n,RelatedTo,glass,/c/en/glass,,1.0
მინა,/c/ka/მინა/n/wikt/en_1,RelatedTo,glass,/c/en/glass,,1.0
glassman,/c/en/glassman,DerivedFrom,glass,/c/en/glass,,1.0
goldstone,/c/en/goldstone/n,RelatedTo,glass,/c/en/glass,,1.0
ուլն,/c/xcl/ուլն/n/wikt/en_2,RelatedTo,glass,/c/en/glass,,1.0
bägare,/c/sv/bägare/n,RelatedTo,glass,/c/en/glass,,1.0
glass,/c/en/glass,HasA,a refractive index,/c/en/refractive_index,[[glass]] has [[a refractive index]],1.0
gwerenn,/c/br/gwerenn/n,RelatedTo,glass,/c/en/glass,,1.0
schwarzlot,/c/en/schwarzlot/n,RelatedTo,glass,/c/en/glass,,1.0
