subject,subject_id,relation,object,object_id,surface_text,weight
butterfly,/c/en/butterfly,DerivedFrom,butter,/c/en/butter,,1.0
sviests,/c/lv/sviests/n,RelatedTo,butter,/c/en/butter,,1.0
цөцгийн тос,/c/mn/цөцгийн_тос/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butyrum,/c/la/butyrum,,1.0
tablet,/c/en/tablet/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,تره‌یاغی,/c/ota/تره‌یاغی,,1.0
zangola,/c/it/zangola/n,RelatedTo,butter,/c/en/butter,,1.0
ribod,/c/br/ribod/n,RelatedTo,butter,/c/en/butter,,1.0
makhani,/c/en/makhani/a,RelatedTo,butter,/c/en/butter,,1.0
バター,/c/ja/バター,EtymologicallyDerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,burre,/c/nrf/burre,,1.0
amann,/c/br/amann/n,RelatedTo,butter,/c/en/butter,,1.0
牛油,/c/zh/牛油/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,माखणे,/c/mr/माखणे,,1.0
cumberland rum butter,/c/en/cumberland_rum_butter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,ExternalURL,Butter,http://sw.opencyc.org/2012/05/10/concept/en/Butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,פוטער,/c/yi/פוטער,,1.0
chicken kiev,/c/en/chicken_kiev/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mantikilya,/c/war/mantikilya,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mantega,/c/ca/mantega,,1.0
burro,/c/it/burro/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,паста,/c/ky/паста,,1.0
depression cake,/c/en/depression_cake/n,RelatedTo,butter,/c/en/butter,,1.0
strokka,/c/is/strokka/v,RelatedTo,butter,/c/en/butter,,1.0
knob of butter,/c/en/knob_of_butter/n,RelatedTo,butter,/c/en/butter,,1.0
pinch cake,/c/en/pinch_cake/n,RelatedTo,butter,/c/en/butter,,1.0
buttery,/c/en/buttery,DerivedFrom,butter,/c/en/butter,,1.0
ᮙᮔ᮪ᮒᮦᮌ,/c/su/ᮙᮔ᮪ᮒᮦᮌ/n,RelatedTo,butter,/c/en/butter,,1.0
soldier,/c/en/soldier/n,RelatedTo,butter,/c/en/butter,,1.0
botter,/c/af/botter/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wn/food,ExternalURL,107864314-n,http://wordnet-rdf.princeton.edu/wn31/107864314-n,,1.0
Butter,/c/en/butter,NotHasProperty,alive,/c/en/alive,[[Butter]] is not [[alive]],1.0
butter,/c/en/butter,HasProperty,edible,/c/en/edible,[[butter]] is [[edible]],1.0
gráði,/c/is/gráði/n,RelatedTo,butter,/c/en/butter,,1.0
valerin,/c/en/valerin/n,RelatedTo,butter,/c/en/butter,,1.0
toffee,/c/en/toffee/n,RelatedTo,butter,/c/en/butter,,1.0
buttery,/c/en/buttery/a/wikt/en_2,RelatedTo,butter,/c/en/butter,,1.0
beurrer,/c/fr/beurrer/v,Synonym,butter,/c/en/butter,,1.0
butyrum,/c/la/butyrum/n,RelatedTo,butter,/c/en/butter,,1.0
버터,/c/ko/버터/n,RelatedTo,butter,/c/en/butter,,1.0
burriera,/c/it/burriera/n,RelatedTo,butter,/c/en/butter,,1.0
prebuttered,/c/en/prebuttered/a,RelatedTo,butter,/c/en/butter,,1.0
maslac,/c/sh/maslac,Synonym,butter,/c/en/butter,,1.0
amanteigar,/c/pt/amanteigar/v,RelatedTo,butter,/c/en/butter,,1.0
rösti,/c/en/rösti/n,RelatedTo,butter,/c/en/butter,,1.0
raspeball,/c/no/raspeball/n,RelatedTo,butter,/c/en/butter,,1.0
choux pastry,/c/en/choux_pastry/n,RelatedTo,butter,/c/en/butter,,1.0
bûter,/c/fy/bûter/n,RelatedTo,butter,/c/en/butter,,1.0
کره,/c/fa/کره/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
ఉట్టిమీద వెన్న వుండగా వూరెల్లా నేతికి దేవులాడనేల,/c/te/ఉట్టిమీద_వెన్న_వుండగా_వూరెల్లా_నేతికి_దేవులాడనేల,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mertéga,/c/jv/mertéga,,1.0
butter,/c/en/butter/n/wikt/en_1,RelatedTo,cream,/c/en/cream,,1.0
масло,/c/ru/масло/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,puter,/c/sl/puter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,amanenn,/c/br/amanenn,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,сливочное масло,/c/ru/сливочное_масло,,1.0
botter,/c/nds/botter/n,RelatedTo,butter,/c/en/butter,,1.0
enllyn gwyn,/c/cy/enllyn_gwyn/n,RelatedTo,butter,/c/en/butter,,1.0
sahnebutter,/c/de/sahnebutter/n,RelatedTo,butter,/c/en/butter,,1.0
gurin,/c/eu/gurin/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,sereledi,/c/st/sereledi,,1.0
whitepot,/c/en/whitepot/n,RelatedTo,butter,/c/en/butter,,1.0
菠蘿油,/c/zh/菠蘿油/n,RelatedTo,butter,/c/en/butter,,1.0
маст,/c/mk/маст/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,RelatedTo,beurre,/c/fr/beurre,,1.0
butter,/c/de/butter/n,RelatedTo,butter,/c/en/butter,,1.0
bread and scrape,/c/en/bread_and_scrape/n,RelatedTo,butter,/c/en/butter,,1.0
smør,/c/fo/smør/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,مسکه,/c/fa/مسکه,,1.0
butter,/c/en/butter/n,IsA,condiment,/c/en/condiment/n,,1.0
butterlike,/c/en/butterlike/a,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wn/person,ExternalURL,109904267-n,http://wordnet-rdf.princeton.edu/wn31/109904267-n,,1.0
puter,/c/sh/puter/n,Synonym,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,IsA,mixture,/c/en/mixture/n,,1.0
pineapple cake,/c/en/pineapple_cake/n,RelatedTo,butter,/c/en/butter,,1.0
peanut butter,/c/en/peanut_butter,DerivedFrom,butter,/c/en/butter/n,,1.0
pankeyk,/c/ceb/pankeyk/n,RelatedTo,butter,/c/en/butter,,1.0
bóor,/c/wo/bóor/n,RelatedTo,butter,/c/en/butter,,1.0
bath oliver,/c/en/bath_oliver/n,RelatedTo,butter,/c/en/butter,,1.0
масло,/c/cu/масло/n,RelatedTo,butter,/c/en/butter,,1.0
máselnice,/c/cs/máselnice/n,RelatedTo,butter,/c/en/butter,,1.0
butterless,/c/en/butterless,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,බටර්,/c/si/බටර්,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,牛油,/c/nan/牛油,,1.0
मखानी,/c/hi/मखानी/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/v/wikt/en_1,RelatedTo,butyraceous,/c/en/butyraceous,,1.0
maître d butter,/c/en/maître_d_butter/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,manteiga,/c/gl/manteiga,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,乳油,/c/hak/乳油,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,گھی,/c/ur/گھی,,1.0
crempog,/c/en/crempog/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,manteca,/c/an/manteca,,1.0
trocken brot,/c/de/trocken_brot/n,RelatedTo,butter,/c/en/butter,,1.0
searcher,/c/en/searcher/n,RelatedTo,butter,/c/en/butter,,1.0
valkosipulivoi,/c/fi/valkosipulivoi/n,RelatedTo,butter,/c/en/butter,,1.0
pela,/c/gl/pela/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butterless,/c/en/butterless/a,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butiro,/c/vec/butiro,,1.0
liire,/c/gsw/liire/n,RelatedTo,butter,/c/en/butter,,1.0
bör,/c/vo/bör/n,RelatedTo,butter,/c/en/butter,,1.0
酥油,/c/zh/酥油/n,RelatedTo,butter,/c/en/butter,,1.0
maalaisvoi,/c/fi/maalaisvoi/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,путер,/c/mk/путер,,1.0
酥油,/c/zh/酥油,Synonym,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,માખણ,/c/gu/માખણ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,મસ્કો,/c/gu/મસ્કો,,1.0
тхъу,/c/ady/тхъу/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,масло,/c/ru/масло,,1.0
মাখন,/c/bn/মাখন/n,RelatedTo,butter,/c/en/butter,,1.0
मक्खन लगाना,/c/hi/मक्खन_लगाना/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,siagi,/c/sw/siagi,,1.0
schmier,/c/lb/schmier/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,amavuta,/c/rw/amavuta,,1.0
вӧй,/c/udm/вӧй/n,RelatedTo,butter,/c/en/butter,,1.0
butterwoman,/c/en/butterwoman/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butiru,/c/co/butiru,,1.0
butter,/c/en/butter,ExternalURL,Butter,http://dbpedia.org/resource/Butter,,1.0
botro,/c/srn/botro/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,subag,/c/so/subag,,1.0
כרעא,/c/arc/כרעא/n,RelatedTo,butter,/c/en/butter,,1.0
butterweed,/c/en/butterweed,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,diw,/c/wo/diw,,1.0
grilled cheese,/c/en/grilled_cheese/n,RelatedTo,butter,/c/en/butter,,1.0
maslo,/c/sk/maslo/n,RelatedTo,butter,/c/en/butter,,1.0
kouign amann,/c/fr/kouign_amann/n,RelatedTo,butter,/c/en/butter,,1.0
beleggen,/c/nl/beleggen/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,バター,/c/ja/バター,,1.0
botter,/c/af/botter/v/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,повидло,/c/ky/повидло,,1.0
cacio e pepe,/c/it/cacio_e_pepe/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,乳酪,/c/ja/乳酪,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,buter,/c/lmo/buter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,smör,/c/sv/smör,,1.0
వెన్న,/c/te/వెన్న/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,máslo,/c/cs/máslo,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,boure,/c/wa/boure,,1.0
butiro,/c/vec/butiro/n,RelatedTo,butter,/c/en/butter,,1.0
beurre manié,/c/en/beurre_manié/n,RelatedTo,butter,/c/en/butter,,1.0
smjör,/c/is/smjör/n,RelatedTo,butter,/c/en/butter,,1.0
voisula,/c/fi/voisula/n,RelatedTo,butter,/c/en/butter,,1.0
白脱,/c/zh/白脱,Synonym,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,βουτυρον,/c/grc/βουτυρον,,1.0
butterable,/c/en/butterable/a,RelatedTo,butter,/c/en/butter,,1.0
yakbutter,/c/de/yakbutter/n,RelatedTo,butter,/c/en/butter,,1.0
butter dish,/c/en/butter_dish,DerivedFrom,butter,/c/en/butter/n,,1.0
butter tart,/c/en/butter_tart/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butyro,/c/ia/butyro,,1.0
buttered,/c/en/buttered/v,RelatedTo,butter,/c/en/butter,,1.0
roux,/c/en/roux/n,RelatedTo,butter,/c/en/butter,,1.0
epankeik,/c/na/epankeik/n,RelatedTo,butter,/c/en/butter,,1.0
लोणी,/c/mr/लोणी/n,RelatedTo,butter,/c/en/butter,,1.0
زبد,/c/ar/زبد/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
voimme,/c/fi/voimme/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
bata,/c/tpi/bata/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
rebutter,/c/en/rebutter/v/wikt/en_2,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butre,/c/nov/butre,,1.0
گھی,/c/ur/گھی/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,sviestas,/c/lt/sviestas,,1.0
puskija,/c/fi/puskija/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,vuodja,/c/se/vuodja,,1.0
butter,/c/en/butter,ExternalURL,Q34172,http://wikidata.dbpedia.org/resource/Q34172,,1.0
smør,/c/no/smør/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butterburger,/c/en/butterburger/n,RelatedTo,butter,/c/en/butter,,1.0
կոգի,/c/hy/կոգի/n,RelatedTo,butter,/c/en/butter,,1.0
piccata,/c/it/piccata/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,smjör,/c/is/smjör,,1.0
moonshine pudding,/c/en/moonshine_pudding/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,黄油,/c/zh/黄油,,1.0
sweet butter,/c/en/sweet_butter/n,RelatedTo,butter,/c/en/butter,,1.0
nonbuttered,/c/en/nonbuttered/a,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,گيہہ,/c/sd/گيہہ,,1.0
शुक्ल,/c/sa/शुक्ल/n,RelatedTo,butter,/c/en/butter,,1.0
vuojâ,/c/smn/vuojâ/n,RelatedTo,butter,/c/en/butter,,1.0
sviestas,/c/lt/sviestas/n,Synonym,butter,/c/en/butter,,1.0
vuodja,/c/se/vuodja/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,paintg,/c/rm/paintg,,1.0
shortbread,/c/en/shortbread/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,botter,/c/lb/botter,,1.0
butra,/c/dsb/butra/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mesge,/c/tk/mesge,,1.0
կարագ,/c/hy/կարագ/n,RelatedTo,butter,/c/en/butter,,1.0
牛酪,/c/zh/牛酪/n,RelatedTo,butter,/c/en/butter,,1.0
bööder,/c/frr/bööder/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,сары май,/c/ky/сары_май,,1.0
torma,/c/en/torma/n,RelatedTo,butter,/c/en/butter,,1.0
negerboll,/c/sv/negerboll/n,RelatedTo,butter,/c/en/butter,,1.0
beurrier,/c/fr/beurrier/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,manteca,/c/es/manteca,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,yağ,/c/az/yağ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,կարագ,/c/hy/կարագ,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,버터,/c/ko/버터,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,नवनीत,/c/sa/नवनीत,,1.0
buttermint,/c/en/buttermint,DerivedFrom,butter,/c/en/butter,,1.0
battre lé beurre,/c/nrf/battre_lé_beurre/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,buutere,/c/stq/buutere,,1.0
butteroil,/c/en/butteroil,DerivedFrom,butter,/c/en/butter,,1.0
bür,/c/nrf/bür/n,RelatedTo,butter,/c/en/butter,,1.0
pound cake,/c/en/pound_cake/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,anke,/c/gsw/anke,,1.0
путер,/c/mk/путер/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,масла,/c/be/масла,,1.0
havregrynskugle,/c/da/havregrynskugle/n,RelatedTo,butter,/c/en/butter,,1.0
ой,/c/myv/ой/n,RelatedTo,butter,/c/en/butter,,1.0
sürmek,/c/tr/sürmek/v/wikt/en_2,RelatedTo,butter,/c/en/butter,,1.0
või,/c/vot/või/n/wikt/en_2,RelatedTo,butter,/c/en/butter,,1.0
白脫,/c/zh/白脫/n,RelatedTo,butter,/c/en/butter,,1.0
mantega,/c/id/mantega/n,RelatedTo,butter,/c/en/butter,,1.0
butteroil,/c/en/butteroil/n,RelatedTo,butter,/c/en/butter,,1.0
beurrer,/c/nrf/beurrer/v,RelatedTo,butter,/c/en/butter,,1.0
buter,/c/enm/buter/n,RelatedTo,butter,/c/en/butter,,1.0
buttercrunch,/c/en/buttercrunch,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter,DerivedFrom,butt,/c/en/butt,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ой,/c/myv/ой,,1.0
punneq,/c/kl/punneq/n,RelatedTo,butter,/c/en/butter,,1.0
või,/c/et/või/n/wikt/en_2,RelatedTo,butter,/c/en/butter,,1.0
brown sauce,/c/en/brown_sauce/n,RelatedTo,butter,/c/en/butter,,1.0
butters,/c/en/butters,FormOf,butter,/c/en/butter/v,,1.0
sürülmemek,/c/tr/sürülmemek/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,βουτυρο,/c/el/βουτυρο,,1.0
voi,/c/fi/voi/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
buttercross,/c/en/buttercross,DerivedFrom,butter,/c/en/butter,,1.0
või,/c/et/või/n,Synonym,butter,/c/en/butter,,1.0
tèrrinne à beurre,/c/nrf/tèrrinne_à_beurre/n,RelatedTo,butter,/c/en/butter,,1.0
bordelaise sauce,/c/en/bordelaise_sauce/n,RelatedTo,butter,/c/en/butter,,1.0
ancho,/c/goh/ancho/n,RelatedTo,butter,/c/en/butter,,1.0
lemon curd,/c/en/lemon_curd/n,RelatedTo,butter,/c/en/butter,,1.0
amanyn,/c/kw/amanyn/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bodre,/c/oc/bodre,,1.0
ಬೆಣ್ಣೆ,/c/kn/ಬೆಣ್ಣೆ/n,RelatedTo,butter,/c/en/butter,,1.0
schmieren,/c/de/schmieren/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,ياغ,/c/ota/ياغ,,1.0
dritteli,/c/fi/dritteli/n,RelatedTo,butter,/c/en/butter,,1.0
नोनी,/c/hi/नोनी/n,RelatedTo,butter,/c/en/butter,,1.0
gjalpë,/c/sq/gjalpë/n,RelatedTo,butter,/c/en/butter,,1.0
friture,/c/fr/friture/n,RelatedTo,butter,/c/en/butter,,1.0
黃油,/c/zh/黃油,Synonym,butter,/c/en/butter,,1.0
bog butter,/c/en/bog_butter/n,RelatedTo,butter,/c/en/butter,,1.0
lac concretum,/c/la/lac_concretum/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butiru,/c/sc/butiru,,1.0
caprylic acid,/c/en/caprylic_acid/n,RelatedTo,butter,/c/en/butter,,1.0
herb butter,/c/en/herb_butter/n,RelatedTo,butter,/c/en/butter,,1.0
mantega,/c/ca/mantega/n,Synonym,butter,/c/en/butter,,1.0
butterbird,/c/en/butterbird,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mentega,/c/ms/mentega,,1.0
primrosing,/c/en/primrosing/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,umtu,/c/rup/umtu,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,که‌ره‌,/c/ku/که‌ره‌,,1.0
mantequilla,/c/es/mantequilla/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,घी,/c/hi/घी,,1.0
butyro,/c/ia/butyro/n,RelatedTo,butter,/c/en/butter,,1.0
butre,/c/nov/butre/n,RelatedTo,butter,/c/en/butter,,1.0
पिण्ड,/c/sa/पिण्ड/n,RelatedTo,butter,/c/en/butter,,1.0
नवनीत,/c/sa/नवनीत/n,RelatedTo,butter,/c/en/butter,,1.0
imburrare,/c/it/imburrare/v,RelatedTo,butter,/c/en/butter,,1.0
genoa cake,/c/en/genoa_cake/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,RelatedTo,butterfly,/c/en/butterfly,,1.0
arricciaburro,/c/it/arricciaburro/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter,EtymologicallyDerivedFrom,butere,/c/ang/butere,,1.0
butterer,/c/en/butterer,DerivedFrom,butter,/c/en/butter,,1.0
butters,/c/en/butters,FormOf,butter,/c/en/butter/n,,1.0
spalmare,/c/it/spalmare/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,man shanu,/c/ha/man_shanu,,1.0
buttermilk,/c/en/buttermilk/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,масло,/c/cu/масло,,1.0
མར,/c/bo/མར/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butterer,/c/en/butterer/n,RelatedTo,butter,/c/en/butter,,1.0
bathette,/c/nrf/bathette/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mantikilya,/c/fil/mantikilya,,1.0
butterman,/c/en/butterman,DerivedFrom,butter,/c/en/butter,,1.0
կոգի,/c/xcl/կոգի/n,RelatedTo,butter,/c/en/butter,,1.0
niidleblääjer,/c/gsw/niidleblääjer/n,RelatedTo,butter,/c/en/butter,,1.0
ᎪᏢᏅ,/c/chr/ᎪᏢᏅ/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,mentega,/c/id/mentega,,1.0
aarti,/c/en/aarti/n,RelatedTo,butter,/c/en/butter,,1.0
mentéga,/c/jv/mentéga/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,buure,/c/nrf/buure,,1.0
tereyağı,/c/tr/tereyağı/n,RelatedTo,butter,/c/en/butter,,1.0
sacher torte,/c/en/sacher_torte/n,RelatedTo,butter,/c/en/butter,,1.0
pintos,/c/ceb/pintos/n,RelatedTo,butter,/c/en/butter,,1.0
pancake,/c/en/pancake/n,RelatedTo,butter,/c/en/butter,,1.0
buttern,/c/de/buttern/v,RelatedTo,butter,/c/en/butter,,1.0
నవనీతము,/c/te/నవనీతము/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,牛酪,/c/ja/牛酪,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,牛油,/c/hak/牛油,,1.0
butter muslin,/c/en/butter_muslin/n,RelatedTo,butter,/c/en/butter,,1.0
butterman,/c/en/butterman/n,RelatedTo,butter,/c/en/butter,,1.0
αβουτύρωτοσ,/c/el/αβουτύρωτοσ/a,RelatedTo,butter,/c/en/butter,,1.0
hard sauce,/c/en/hard_sauce/n,RelatedTo,butter,/c/en/butter,,1.0
botter,/c/lb/botter/n,RelatedTo,butter,/c/en/butter,,1.0
gurin,/c/eu/gurin/n,Synonym,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,eeym,/c/gv/eeym,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,butter,/c/de/butter,,1.0
panade,/c/fr/panade/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,חמאה,/c/he/חמאה,,1.0
май,/c/kk/май/n,RelatedTo,butter,/c/en/butter,,1.0
butterburger,/c/en/butterburger,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter,EtymologicallyDerivedFrom,βουτυρον,/c/grc/βουτυρον,,1.0
voinappi,/c/fi/voinappi/n,RelatedTo,butter,/c/en/butter,,1.0
pea butter,/c/en/pea_butter,DerivedFrom,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,punneq,/c/kl/punneq,,1.0
butterball,/c/en/butterball,DerivedFrom,butter,/c/en/butter,,1.0
buttering,/c/en/buttering,FormOf,butter,/c/en/butter/v,,1.0
麻森,/c/zh/麻森/n,RelatedTo,butter,/c/en/butter,,1.0
võid,/c/et/võid/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n,IsA,homogeneous structure,/c/en/homogeneous_structure/n,,1.0
sviestas,/c/lt/sviestas/n,RelatedTo,butter,/c/en/butter,,1.0
bitsukoy,/c/ceb/bitsukoy/n,RelatedTo,butter,/c/en/butter,,1.0
dra,/c/sq/dra/n,RelatedTo,butter,/c/en/butter,,1.0
smøre,/c/no/smøre/v,RelatedTo,butter,/c/en/butter,,1.0
mentega,/c/id/mentega/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,घृत,/c/sa/घृत,,1.0
burrificio,/c/it/burrificio/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,pata,/c/sm/pata,,1.0
butiru,/c/co/butiru/n,RelatedTo,butter,/c/en/butter,,1.0
corn oyster,/c/en/corn_oyster/n,RelatedTo,butter,/c/en/butter,,1.0
醍醐,/c/ja/醍醐/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,imb,/c/sga/imb,,1.0
imb,/c/sga/imb/n/wikt/en_1,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,amanyn,/c/kw/amanyn,,1.0
pöytävoi,/c/fi/pöytävoi/n,RelatedTo,butter,/c/en/butter,,1.0
smør,/c/da/smør/n,RelatedTo,butter,/c/en/butter,,1.0
buttering,/c/en/buttering/v,FormOf,butter,/c/en/butter,,1.0
جهر,/c/ar/جهر/v,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,bûter,/c/fy/bûter,,1.0
ibhotela,/c/zu/ibhotela/n,RelatedTo,butter,/c/en/butter,,1.0
butter,/c/en/butter/n/wikt/en_1,Synonym,svīsts,/c/ltg/svīsts,,1.0
