subject,subject_id,relation,object,object_id,surface_text,weight
lemon,/c/en/lemon/n,Synonym,ལེ མོན,/c/bo/ལེ_མོན,,1.0
negus,/c/en/negus/n/wikt/en_1,RelatedTo,lemon,/c/en/lemon,,1.0
bloody mary,/c/en/bloody_mary/n,RelatedTo,lemon,/c/en/lemon,,1.0
rough lemon,/c/en/rough_lemon/n,RelatedTo,lemon,/c/en/lemon,,1.0
ស្ងោរមាន់ង៉ាំង៉ូវ,/c/km/ស្ងោរមាន់ង៉ាំង៉ូវ/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,သံပရို,/c/my/သံပရို,,1.0
lemon,/c/en/lemon/n,Synonym,لیمون,/c/fa/لیمون,,1.0
lemon,/c/en/lemon/n,Synonym,limão siciliano,/c/pt/limão_siciliano,,1.0
lemon,/c/en/lemon/n,Synonym,lìmunéna,/c/twf/lìmunéna,,1.0
lemon,/c/en/lemon/n,Synonym,sitron,/c/br/sitron,,1.0
lemon,/c/en/lemon/n,Synonym,لیمو,/c/fa/لیمو,,1.0
limonicoltrice,/c/it/limonicoltrice/n,RelatedTo,lemon,/c/en/lemon,,1.0
ציטראן,/c/yi/ציטראן/n,RelatedTo,lemon,/c/en/lemon,,1.0
puras,/c/fil/puras/n,RelatedTo,lemon,/c/en/lemon,,1.0
tea,/c/en/tea/n/wikt/en_1,RelatedTo,lemon,/c/en/lemon,,1.0
liin,/c/so/liin/n,RelatedTo,lemon,/c/en/lemon,,1.0
لیمون,/c/ota/لیمون/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonary,/c/en/lemonary/n,RelatedTo,lemon,/c/en/lemon,,1.0
лимон,/c/ru/лимон/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,לימענע,/c/yi/לימענע,,1.0
sítróna,/c/is/sítróna/n,RelatedTo,lemon,/c/en/lemon,,1.0
λεμονιά,/c/el/λεμονιά/n,RelatedTo,lemon,/c/en/lemon,,1.0
limon,/c/nrf/limon/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,RelatedTo,vocal,/c/en/vocal,,1.0
lemon,/c/en/lemon/n,Synonym,cidrón,/c/gl/cidrón,,1.0
lemon,/c/en/lemon/n,Synonym,jeruk sitrun,/c/id/jeruk_sitrun,,1.0
ليموني,/c/ar/ليموني/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,pwp,/c/en/pwp,,1.0
lemon,/c/en/lemon/a,RelatedTo,scent,/c/en/scent,,1.0
lemon,/c/en/lemon/n,Synonym,chʼil łitsooí díkʼǫ́zhígíí,/c/nv/chʼil_łitsooí_díkʼǫ́zhígíí,,1.0
citrom,/c/hu/citrom/n,RelatedTo,lemon,/c/en/lemon,,1.0
liomaid,/c/gd/liomaid/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,lymmaval,/c/kw/lymmaval,,1.0
lemon squeezer,/c/en/lemon_squeezer/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonlike,/c/en/lemonlike,DerivedFrom,lemon,/c/en/lemon/n,,1.0
citroen,/c/nl/citroen/n,RelatedTo,lemon,/c/en/lemon,,1.0
ليمون,/c/ar/ليمون/n,RelatedTo,lemon,/c/en/lemon,,1.0
limón,/c/gl/limón/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,RelatedTo,jaune citron,/c/fr/jaune_citron,,1.0
лимун,/c/mk/лимун/n,RelatedTo,lemon,/c/en/lemon,,1.0
citrón,/c/sk/citrón/n,Synonym,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,HasContext,fandom,/c/en/fandom,,1.0
citren,/c/en/citren/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonlike,/c/en/lemonlike,DerivedFrom,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n/opencyc/lemon_417,IsA,tangible thing,/c/en/tangible_thing/n,,1.0
lemon,/c/en/lemon/n,Synonym,zitroun,/c/lb/zitroun,,1.0
lemon,/c/en/lemon/a,Synonym,lemon yellow,/c/en/lemon_yellow,,1.0
lemon,/c/en/lemon/n,Synonym,lumija,/c/mt/lumija,,1.0
citron,/c/sv/citron/n,RelatedTo,lemon,/c/en/lemon,,1.0
ndimũ,/c/ki/ndimũ/n,RelatedTo,lemon,/c/en/lemon,,1.0
limoeiro,/c/pt/limoeiro/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon,RelatedTo,appendix:colors,/c/en/appendix:colors,,1.0
lemon,/c/en/lemon/n,Synonym,leemon,/c/sco/leemon,,1.0
shrub,/c/en/shrub/n/wikt/en_2,RelatedTo,lemon,/c/en/lemon,,1.0
limón,/c/es/limón/n,RelatedTo,lemon,/c/en/lemon,,1.0
лимонов,/c/mk/лимонов/a,RelatedTo,lemon,/c/en/lemon,,1.0
limonero,/c/es/limonero/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,chanh,/c/vi/chanh,,1.0
doberge cake,/c/en/doberge_cake/n,RelatedTo,lemon,/c/en/lemon,,1.0
citron,/c/fr/citron/n/wikt/fr_1,Synonym,lemon,/c/en/lemon,,1.0
suurlemoen,/c/af/suurlemoen/n,RelatedTo,lemon,/c/en/lemon,,1.0
rutaceous,/c/en/rutaceous/a,RelatedTo,lemon,/c/en/lemon,,1.0
limone,/c/it/limone/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,liomaid,/c/gd/liomaid,,1.0
レモン,/c/ja/レモン,EtymologicallyDerivedFrom,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,IsA,yellow,/c/en/yellow/n,,1.0
lemon,/c/en/lemon/n,Synonym,எலுமிச்சம் பழம்,/c/ta/எலுமிச்சம்_பழம்,,1.0
mã,/c/vi/mã/n/wikt/en_3,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon,RelatedTo,citronella,/c/en/citronella,,1.0
rangpur,/c/en/rangpur/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,bomb,/c/en/bomb,,1.0
lemon,/c/en/lemon/n,Synonym,檸檬,/c/ja/檸檬,,1.0
pwp,/c/en/pwp/n,Synonym,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon,HasProperty,sour,/c/en/sour,[[lemon]] is [[sour]],1.0
lumija,/c/mt/lumija/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ਨਿੰਬੂ,/c/pa/ਨਿੰਬੂ,,1.0
citron,/c/da/citron/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonime,/c/en/lemonime/n,RelatedTo,lemon,/c/en/lemon,,1.0
цитрина,/c/uk/цитрина/n,RelatedTo,lemon,/c/en/lemon,,1.0
ginger cordial,/c/en/ginger_cordial/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ചെറുനാരങ്ങ,/c/ml/ചെറുനാരങ്ങ,,1.0
citromsárga,/c/hu/citromsárga/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/tg/лимон,,1.0
檸檬色,/c/zh/檸檬色/n,RelatedTo,lemon,/c/en/lemon,,1.0
citrons,/c/lv/citrons/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,limaon,/c/nrf/limaon,,1.0
lemandarin,/c/en/lemandarin,DerivedFrom,lemon,/c/en/lemon,,1.0
A lemon,/c/en/lemon,IsA,fruit.,/c/en/fruit,[[A lemon]] is a kind of [[fruit.]],1.0
gremolata,/c/en/gremolata/n,RelatedTo,lemon,/c/en/lemon,,1.0
compound butter,/c/en/compound_butter/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,limau,/c/ms/limau,,1.0
cacho,/c/es/cacho/n,RelatedTo,lemon,/c/en/lemon,,1.0
zitrone,/c/de/zitrone/n,Synonym,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ຫມາກນາວ,/c/lo/ຫມາກນາວ,,1.0
lemon,/c/en/lemon/n,HasContext,cockney rhyming slang,/c/en/cockney_rhyming_slang,,1.0
lemon geranium,/c/en/lemon_geranium/n,RelatedTo,lemon,/c/en/lemon,,1.0
citronnier,/c/fr/citronnier/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ليمون,/c/ar/ليمون,,1.0
rarą̀xu’ úna,/c/twf/rarą̀xu’_úna/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,limone,/c/it/limone,,1.0
canelazo,/c/es/canelazo/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citrina,/c/lt/citrina,,1.0
lemon,/c/en/lemon,ExternalURL,Lemon ,http://umbel.org/umbel/sc/Lemon_,,1.0
ليمون,/c/ar/ليمون/n,Synonym,lemon,/c/en/lemon,,1.0
bishop,/c/en/bishop/n/wikt/en_1,RelatedTo,lemon,/c/en/lemon,,1.0
margarita,/c/en/margarita/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,цитрон,/c/mk/цитрон,,1.0
limoeiro,/c/gl/limoeiro/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citron,/c/da/citron,,1.0
lemon,/c/en/lemon/n,Synonym,ليم,/c/sd/ليم,,1.0
lemon,/c/en/lemon/n,Synonym,ގޮމަށި,/c/dv/ގޮމަށި,,1.0
λεμονήσ,/c/el/λεμονήσ/a,RelatedTo,lemon,/c/en/lemon,,1.0
dimu,/c/sw/dimu/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,มะนาว,/c/th/มะนาว,,1.0
lemon,/c/en/lemon/n,Synonym,lămâie,/c/ro/lămâie,,1.0
lemon,/c/en/lemon/n,Synonym,нимбә,/c/xwo/нимбә,,1.0
lemon,/c/en/lemon/n,Synonym,ក្រូចឆ្មារ,/c/km/ក្រូចឆ្មារ,,1.0
llimón,/c/ast/llimón/n,RelatedTo,lemon,/c/en/lemon,,1.0
shirley temple,/c/en/shirley_temple/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,RelatedTo,colour,/c/en/colour,,1.0
lemon,/c/en/lemon/n,Synonym,limon,/c/tr/limon,,1.0
iced tea,/c/en/iced_tea/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ရှောက်,/c/my/ရှောက်,,1.0
lemon,/c/en/lemon/n,Synonym,нимбэг,/c/mn/нимбэг,,1.0
ሎሚ,/c/ti/ሎሚ/n,RelatedTo,lemon,/c/en/lemon,,1.0
limoniform,/c/en/limoniform/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,líomóid,/c/ga/líomóid,,1.0
lemon,/c/en/lemon/n,Synonym,ציטראן,/c/yi/ציטראן,,1.0
limonene,/c/en/limonene/n,RelatedTo,lemon,/c/en/lemon,,1.0
yellow,/c/en/yellow/n,RelatedTo,lemon,/c/en/lemon,,1.0
قاون,/c/ota/قاون/n,RelatedTo,lemon,/c/en/lemon,,1.0
kwast,/c/nl/kwast/n/wikt/en_2,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,نیبو,/c/ur/نیبو,,1.0
lemon,/c/en/lemon/n,Synonym,jeruk,/c/ms/jeruk,,1.0
vietnamese balm,/c/en/vietnamese_balm/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,IsA,citrus fruit,/c/en/citrus_fruit/n,,1.0
lemon,/c/en/lemon/n,Synonym,레몬,/c/ko/레몬,,1.0
lemon,/c/en/lemon/n,Synonym,ndimu,/c/sw/ndimu,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/tt/лимон,,1.0
lemon,/c/en/lemon,HasProperty,citrus,/c/en/citrus,[[lemon]] is [[citrus]],1.0
lemon juice,/c/en/lemon_juice/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,цытрына,/c/be/цытрына,,1.0
lemon,/c/en/lemon/n,Synonym,limoi,/c/eu/limoi,,1.0
lemon,/c/en/lemon/n,Synonym,limoŋ,/c/wo/limoŋ,,1.0
သံပရို,/c/my/သံပရို/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citreus,/c/la/citreus,,1.0
citrón,/c/cs/citrón/n,Synonym,lemon,/c/en/lemon,,1.0
น้ําตก,/c/th/น้ําตก/n,RelatedTo,lemon,/c/en/lemon,,1.0
αβγολέμονο,/c/el/αβγολέμονο/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,limon,/c/tk/limon,,1.0
azahar,/c/es/azahar/n,RelatedTo,lemon,/c/en/lemon,,1.0
limon,/c/tr/limon/n,RelatedTo,lemon,/c/en/lemon,,1.0
tabbouleh,/c/en/tabbouleh/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citron,/c/cs/citron,,1.0
lemon,/c/en/lemon/n,Synonym,limón,/c/es/limón,,1.0
zitronengelb,/c/de/zitronengelb/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,flavour,/c/en/flavour,,1.0
limon,/c/crh/limon/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,ლიმონი,/c/ka/ლიმონი,,1.0
lemandarin,/c/en/lemandarin/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,RelatedTo,smart,/c/en/smart,,1.0
lemonal,/c/en/lemonal,DerivedFrom,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citrons,/c/lv/citrons,,1.0
mdimu,/c/sw/mdimu/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonime,/c/en/lemonime,DerivedFrom,lemon,/c/en/lemon,,1.0
citric,/c/en/citric/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,लिंबू,/c/mr/लिंबू,,1.0
れもんいろ,/c/ja/れもんいろ/n,RelatedTo,lemon,/c/en/lemon,,1.0
лимонный,/c/ru/лимонный/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,yellow,/c/en/yellow,,1.0
lemon,/c/en/lemon/n,Synonym,લીંબુ,/c/gu/લીંબુ,,1.0
limon,/c/fr/limon/n/wikt/en_3,RelatedTo,lemon,/c/en/lemon,,1.0
ལིམ བུ,/c/bo/ལིམ_བུ/n,RelatedTo,lemon,/c/en/lemon,,1.0
montagsauto,/c/de/montagsauto/n,Synonym,lemon,/c/en/lemon,,1.0
limaon,/c/nrf/limaon/n,RelatedTo,lemon,/c/en/lemon,,1.0
granizado,/c/es/granizado/n,RelatedTo,lemon,/c/en/lemon,,1.0
citron,/c/fr/citron/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,mumue,/c/ee/mumue,,1.0
lemon,/c/en/lemon/n/opencyc/lemon_417,ExternalURL,Lemon 417,http://sw.opencyc.org/2012/05/10/concept/en/Lemon_417,,1.0
lemon,/c/en/lemon/n,Synonym,limau,/c/sw/limau,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/ru/лимон,,1.0
Lemon,/c/en/lemon,CapableOf,make my lips pucker,/c/en/make_lips_pucker,[[Lemon]] can [[make my lips pucker]],1.0
มะนาว,/c/th/มะนาว/n,RelatedTo,lemon,/c/en/lemon,,1.0
yalàaha kaskaha,/c/akz/yalàaha_kaskaha/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemoned,/c/en/lemoned/v,FormOf,lemon,/c/en/lemon,,1.0
twist,/c/en/twist/n,RelatedTo,lemon,/c/en/lemon,,1.0
לימון,/c/he/לימון/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citroen,/c/nl/citroen,,1.0
lemon,/c/en/lemon/n,Synonym,citrono,/c/eo/citrono,,1.0
lemon curd,/c/en/lemon_curd/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,RelatedTo,flavor,/c/en/flavor,,1.0
a lemon,/c/en/lemon,HasA,lemon juice,/c/en/lemon_juice,[[a lemon]] contains [[lemon juice]],1.0
淡黄色,/c/ja/淡黄色/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonize,/c/en/lemonize/v,RelatedTo,lemon,/c/en/lemon,,1.0
limoncello,/c/en/limoncello/n,RelatedTo,lemon,/c/en/lemon,,1.0
citronový,/c/cs/citronový/a,RelatedTo,lemon,/c/en/lemon,,1.0
citrongul,/c/sv/citrongul/n,RelatedTo,lemon,/c/en/lemon,,1.0
daiquiri,/c/en/daiquiri/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemonish,/c/en/lemonish,DerivedFrom,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/bg/лимон,,1.0
lemon,/c/en/lemon/n,Synonym,citron,/c/fr/citron,,1.0
lemon,/c/en/lemon/n,RelatedTo,fanfiction,/c/en/fanfiction,,1.0
lemonize,/c/en/lemonize,DerivedFrom,lemon,/c/en/lemon,,1.0
swig,/c/en/swig/n,RelatedTo,lemon,/c/en/lemon,,1.0
chanh tây,/c/vi/chanh_tây/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,citrus limon,/c/en/citrus_limon,,1.0
sitron,/c/no/sitron/n,RelatedTo,lemon,/c/en/lemon,,1.0
een kat in de zak kopen,/c/nl/een_kat_in_de_zak_kopen/v,RelatedTo,lemon,/c/en/lemon,,1.0
tarte au citron,/c/en/tarte_au_citron/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,sitroen,/c/fy/sitroen,,1.0
gin and tonic,/c/en/gin_and_tonic/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,నిమ్మకాయ,/c/te/నిమ్మకాయ,,1.0
lemon,/c/en/lemon/n,Synonym,citrón,/c/es/citrón,,1.0
lemongrass,/c/en/lemongrass,DerivedFrom,lemon,/c/en/lemon,,1.0
cytrynowy,/c/pl/cytrynowy/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,fruit,/c/en/fruit,,1.0
lemon,/c/en/lemon/n,Synonym,לימון,/c/he/לימון,,1.0
lemons,/c/en/lemons,FormOf,lemon,/c/en/lemon/n,,1.0
llimoner,/c/ca/llimoner/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,नीबू,/c/hi/नीबू,,1.0
레몬,/c/ko/레몬/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,لىمون,/c/ug/لىمون,,1.0
sitrón,/c/fo/sitrón/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n/wn/cognition,ExternalURL,105724289-n,http://wordnet-rdf.princeton.edu/wn31/105724289-n,,1.0
tanglad,/c/ceb/tanglad/n,RelatedTo,lemon,/c/en/lemon,,1.0
voasary,/c/mg/voasary/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,citron,/c/fr/citron,,1.0
citrono,/c/io/citrono/n,RelatedTo,lemon,/c/en/lemon,,1.0
limonicolo,/c/it/limonicolo/a,RelatedTo,lemon,/c/en/lemon,,1.0
лимон,/c/ady/лимон/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citrom,/c/hu/citrom,,1.0
chʼil łitsooí díkʼǫ́zhígíí,/c/nv/chʼil_łitsooí_díkʼǫ́zhígíí/n,RelatedTo,lemon,/c/en/lemon,,1.0
แสร้งว่า,/c/th/แสร้งว่า/n,RelatedTo,lemon,/c/en/lemon,,1.0
chermoula,/c/en/chermoula/n,RelatedTo,lemon,/c/en/lemon,,1.0
лимон,/c/mk/лимон/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon,RelatedTo,fever grass,/c/en/fever_grass,,1.0
lemon,/c/en/lemon/n,Synonym,檸檬,/c/hak/檸檬,,1.0
柠,/c/zh/柠,Synonym,lemon,/c/en/lemon,,1.0
لیمو,/c/fa/لیمو/n,RelatedTo,lemon,/c/en/lemon,,1.0
лимон,/c/bg/лимон/n,RelatedTo,lemon,/c/en/lemon,,1.0
zitroun,/c/lb/zitroun/n,RelatedTo,lemon,/c/en/lemon,,1.0
limonaio,/c/it/limonaio/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,RelatedTo,explicit,/c/en/explicit,,1.0
łimonaro,/c/vec/łimonaro/n,RelatedTo,lemon,/c/en/lemon,,1.0
limonado,/c/es/limonado/a,RelatedTo,lemon,/c/en/lemon,,1.0
limonera,/c/es/limonera/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon,ExternalURL,Lemon,http://dbpedia.org/resource/Lemon,,1.0
lemony,/c/en/lemony/a,RelatedTo,lemon,/c/en/lemon,,1.0
a lemon,/c/en/lemon,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[a lemon]],1.0
লেবু,/c/bn/লেবু/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citrón,/c/cs/citrón,,1.0
limon,/c/zza/limon/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,llimona,/c/ca/llimona,,1.0
tartrazine,/c/en/tartrazine/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,citron,/c/sv/citron,,1.0
לימענע,/c/yi/לימענע/n,RelatedTo,lemon,/c/en/lemon,,1.0
citrona,/c/rm/citrona/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/a,HasContext,slang,/c/en/slang,,1.0
lemon,/c/en/lemon/a,RelatedTo,cheeky,/c/en/cheeky,,1.0
lemon,/c/en/lemon/n,Synonym,citrón,/c/sk/citrón,,1.0
jack rose,/c/en/jack_rose/n,RelatedTo,lemon,/c/en/lemon,,1.0
ilamuni,/c/xh/ilamuni/n,RelatedTo,lemon,/c/en/lemon,,1.0
limão,/c/pt/limão/n,RelatedTo,lemon,/c/en/lemon,,1.0
tamarindade,/c/en/tamarindade/n,RelatedTo,lemon,/c/en/lemon,,1.0
dubcon,/c/en/dubcon/n,RelatedTo,lemon,/c/en/lemon,,1.0
नीबू,/c/hi/नीबू/n,RelatedTo,lemon,/c/en/lemon,,1.0
moli,/c/tpi/moli/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/mk/лимон,,1.0
lemon,/c/en/lemon/n,Synonym,лиму,/c/tg/лиму,,1.0
limoŋ,/c/wo/limoŋ/n,RelatedTo,lemon,/c/en/lemon,,1.0
sur,/c/sv/sur/a,RelatedTo,lemon,/c/en/lemon,,1.0
citrongul,/c/sv/citrongul/a,RelatedTo,lemon,/c/en/lemon,,1.0
limau,/c/sw/limau/n,RelatedTo,lemon,/c/en/lemon,,1.0
muliix,/c/yua/muliix/n,RelatedTo,lemon,/c/en/lemon,,1.0
pisco sour,/c/en/pisco_sour/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,lemwn,/c/cy/lemwn,,1.0
lemonless,/c/en/lemonless/a,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,sitrón,/c/fo/sitrón,,1.0
檸檬,/c/zh/檸檬,Synonym,lemon,/c/en/lemon,,1.0
lemons,/c/en/lemons/v,FormOf,lemon,/c/en/lemon,,1.0
A lemon,/c/en/lemon,HasProperty,similar to an orange,/c/en/similar_to_orange,[[A lemon]] is [[similar to an orange]],1.0
lemon,/c/en/lemon/n,Synonym,sitron,/c/no/sitron,,1.0
lima,/c/es/lima/n/wikt/en_1,RelatedTo,lemon,/c/en/lemon,,1.0
agristada,/c/lad/agristada/n,RelatedTo,lemon,/c/en/lemon,,1.0
zitronat,/c/de/zitronat/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,лимон,/c/ky/лимон,,1.0
sidrun,/c/et/sidrun/n,RelatedTo,lemon,/c/en/lemon,,1.0
limoi,/c/eu/limoi/n,RelatedTo,lemon,/c/en/lemon,,1.0
cytryna,/c/pl/cytryna/n,RelatedTo,lemon,/c/en/lemon,,1.0
lemon,/c/en/lemon/n,Synonym,柠檬,/c/nan/柠檬,,1.0
lemon,/c/en/lemon/n,Synonym,suravaloù,/c/br/suravaloù,,1.0
lemon,/c/en/lemon,RelatedTo,citrus,/c/en/citrus,[[lemon]] is related to [[citrus]],0.798
lemon,/c/en/lemon,RelatedTo,citrus fruit,/c/en/citrus_fruit,[[lemon]] is related to [[citrus fruit]],0.6600000000000001
drop,/c/en/drop,RelatedTo,lemon,/c/en/lemon,[[drop]] is related to [[lemon]],0.6230000000000002
lemon,/c/en/lemon,RelatedTo,sour fruit,/c/en/sour_fruit,[[lemon]] is related to [[sour fruit]],0.5960000000000001
lemon,/c/en/lemon,RelatedTo,yellow fruit,/c/en/yellow_fruit,[[lemon]] is related to [[yellow fruit]],0.5099999999999998
лимон,/c/kk/лимон,Synonym,lemon,/c/en/lemon,,0.5
лимон,/c/tt/лимон,Synonym,lemon,/c/en/lemon,,0.5
лимӯ,/c/tg/лимӯ,Synonym,lemon,/c/en/lemon,,0.5
limoiondo,/c/eu/limoiondo,Synonym,lemon,/c/en/lemon,,0.5
harilik sidrunipuu,/c/et/harilik_sidrunipuu,Synonym,lemon,/c/en/lemon,,0.5
zitrone,/c/de/zitrone,Synonym,lemon,/c/en/lemon,,0.5
citrus limon,/c/ast/citrus_limon,Synonym,lemon,/c/en/lemon,,0.5
citron,/c/oc/citron,Synonym,lemon,/c/en/lemon,,0.5
lemon,/c/en/lemon,Synonym,lemon,/c/en/lemon,,0.5
limacuahuitl,/c/nah/limacuahuitl,Synonym,lemon,/c/en/lemon,,0.5
لامون,/c/ar/لامون,Synonym,lemon,/c/en/lemon,,0.5
лімон,/c/be/лімон,Synonym,lemon,/c/en/lemon,,0.5
λεμόνι,/c/el/λεμόνι,Synonym,lemon,/c/en/lemon,,0.5
нимбэг,/c/mn/нимбэг,Synonym,lemon,/c/en/lemon,,0.5
лимон,/c/mk/лимон,Synonym,lemon,/c/en/lemon,,0.5
कागती,/c/ne/कागती,Synonym,lemon,/c/en/lemon,,0.5
citron,/c/sv/citron,Synonym,lemon,/c/en/lemon,,0.5
לימון,/c/he/לימון,Synonym,lemon,/c/en/lemon,,0.5
liomaid,/c/gd/liomaid,Synonym,lemon,/c/en/lemon,,0.5
citrus limon,/c/scn/citrus_limon,Synonym,lemon,/c/en/lemon,,0.5
zitroun,/c/lb/zitroun,Synonym,lemon,/c/en/lemon,,0.5
ሎሚ,/c/am/ሎሚ,Synonym,lemon,/c/en/lemon,,0.5
لیمۆ,/c/ku/لیمۆ,Synonym,lemon,/c/en/lemon,,0.5
ရှောက်,/c/my/ရှောက်,Synonym,lemon,/c/en/lemon,,0.5
lemon,/c/en/lemon,IsA,plant,/c/en/plant/n,,0.5
