subject,subject_id,relation,object,object_id,surface_text,weight
حَلِيب,/c/ar/حليب/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[حَلِيب]] is a translation of [[milk]],2.0
milk,/c/en/milk,AtLocation,a store,/c/en/store,*Something you find at [[a store]] is [[milk]],2.0
air susu,/c/id/air_susu/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[air susu]] is a translation of [[milk]],2.0
milk,/c/en/milk/n/wn/body,IsA,nutriment,/c/en/nutriment/n/wn/food,[[milk]] is a type of [[nutriment]],2.0
นม,/c/th/นม/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[นม]] is a translation of [[milk]],2.0
low-fat milk,/c/en/low_fat_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[low-fat milk]] is a type of [[milk]],2.0
milk,/c/en/milk/v/wikt/en_2,Synonym,musti,/c/sh/musti,,2.0
อาหารที่มีประโยชน์เหมือนนม,/c/th/อาหารที่มีประโยชน์เหมือนนม/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[อาหารที่มีประโยชน์เหมือนนม]] is a translation of [[milk]],2.0
memerah susu,/c/id/memerah_susu/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[memerah susu]] is a translation of [[milk]],2.0
latte,/c/it/latte/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[latte]] is a translation of [[milk]],2.0
sour milk,/c/en/sour_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[sour milk]] is a type of [[milk]],2.0
memerah susu,/c/ms/memerah_susu/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[memerah susu]] is a translation of [[milk]],2.0
leite,/c/gl/leite/n/wn/food,Synonym,milk,/c/en/milk/n/wn/food,[[leite]] is a translation of [[milk]],2.0
susu,/c/id/susu/n/wn/body,Synonym,milk,/c/en/milk/n/wn/body,[[susu]] is a translation of [[milk]],2.0
chocolate milk,/c/en/chocolate_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[chocolate milk]] is a type of [[milk]],2.0
strip,/c/en/strip/v/wn/change,MannerOf,milk,/c/en/milk/v/wn/change,[[strip]] is a way to [[milk]],2.0
ordenhar,/c/pt/ordenhar/v/wn/change,Synonym,milk,/c/en/milk/v/wn/change,[[ordenhar]] is a translation of [[milk]],2.0
evaporated milk,/c/en/evaporated_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[evaporated milk]] is a type of [[milk]],2.0
cows' milk,/c/en/cows_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[cows' milk]] is a type of [[milk]],2.0
乳汁,/c/ja/乳汁/a/jmdict/1,Synonym,milk,/c/en/milk,,2.0
milk,/c/en/milk/v/wn/consumption,MannerOf,exploit,/c/en/exploit/v/wn/consumption,[[milk]] is a way to [[exploit]],2.0
skim milk,/c/en/skim_milk/n/wn/food,IsA,milk,/c/en/milk/n/wn/food,[[skim milk]] is a type of [[milk]],2.0
milk,/c/en/milk,RelatedTo,fluid,/c/en/fluid,[[milk]] is related to [[fluid]],1.7970000000000002
milk,/c/en/milk,RelatedTo,cow product,/c/en/cow_product,[[milk]] is related to [[cow product]],1.733
milk,/c/en/milk,RelatedTo,cereal,/c/en/cereal,[[milk]] is related to [[cereal]],1.7000000000000002
milk,/c/en/milk,RelatedTo,water,/c/en/water,[[milk]] is related to [[water]],1.681
milk,/c/en/milk,RelatedTo,calcium,/c/en/calcium,[[milk]] is related to [[calcium]],1.572
乳,/c/zh/乳,Synonym,milk,/c/en/milk,,1.5
milk,/c/en/milk,RelatedTo,cow drink,/c/en/cow_drink,[[milk]] is related to [[cow drink]],1.4809999999999999
milk,/c/en/milk,RelatedTo,food,/c/en/food,[[milk]] is related to [[food]],1.471
cheese,/c/en/cheese,RelatedTo,milk,/c/en/milk,[[cheese]] is related to [[milk]],1.4050000000000002
milk,/c/en/milk,RelatedTo,drinking,/c/en/drinking,[[milk]] is related to [[drinking]],1.347
cream,/c/en/cream,RelatedTo,milk,/c/en/milk,[[cream]] is related to [[milk]],1.3170000000000002
drink,/c/en/drink,RelatedTo,milk,/c/en/milk,[[drink]] is related to [[milk]],1.2309999999999999
dairy,/c/en/dairy,RelatedTo,milk,/c/en/milk,[[dairy]] is related to [[milk]],1.202
