subject,subject_id,relation,object,object_id,surface_text,weight
furciform,/c/en/furciform/a,RelatedTo,fork,/c/en/fork,,1.0
fourtchi,/c/nrf/fourtchi/v,RelatedTo,fork,/c/en/fork,,1.0
sambat,/c/fil/sambat/n,RelatedTo,fork,/c/en/fork,,1.0
bifurcarse,/c/es/bifurcarse/v,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/v,HasContext,computer science,/c/en/computer_science,,1.0
luha,/c/fi/luha/n,RelatedTo,fork,/c/en/fork,,1.0
forkless,/c/en/forkless/a,RelatedTo,fork,/c/en/fork,,1.0
prefork,/c/en/prefork,DerivedFrom,fork,/c/en/fork,,1.0
forko,/c/io/forko/n,RelatedTo,fork,/c/en/fork,,1.0
叉子,/c/zh/叉子,Synonym,fork,/c/en/fork,,1.0
պատառաքաղ,/c/hy/պատառաքաղ/n,RelatedTo,fork,/c/en/fork,,1.0
gallo,/c/gl/gallo/n,RelatedTo,fork,/c/en/fork,,1.0
chip fork,/c/en/chip_fork/n,RelatedTo,fork,/c/en/fork,,1.0
갈림길,/c/ko/갈림길/n,RelatedTo,fork,/c/en/fork,,1.0
A fork,/c/en/fork,IsA,a utensil that can stab something,/c/en/utensil_can_stab,[[A fork]] is [[a utensil that can stab something]],1.0
丫巴儿,/c/zh/丫巴儿,Synonym,fork,/c/en/fork,,1.0
lusikkahaarukka,/c/fi/lusikkahaarukka/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eating vegetables,/c/en/eating_vegetables,[[a fork]] is for [[eating vegetables]],1.0
forcella,/c/it/forcella/n,RelatedTo,fork,/c/en/fork,,1.0
翼紅娘魚,/c/zh/翼紅娘魚/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,IsA,a kitchen utensil,/c/en/kitchen_utensil,[[a fork]] is [[a kitchen utensil]],1.0
ramificazione,/c/it/ramificazione/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,software,/c/en/software,,1.0
gabelung,/c/de/gabelung/n,Synonym,fork,/c/en/fork,,1.0
furtgetta,/c/rm/furtgetta/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,Synonym,갈퀴,/c/ko/갈퀴,,1.0
gabul,/c/sga/gabul/n,RelatedTo,fork,/c/en/fork,,1.0
ܟܠܒܬܐ,/c/syc/ܟܠܒܬܐ/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,mouth,/c/en/mouth,,1.0
🍴,/c/mul/🍴,SymbolOf,fork,/c/en/fork,,1.0
haarautuma,/c/fi/haarautuma/n,RelatedTo,fork,/c/en/fork,,1.0
fondyyhaarukka,/c/fi/fondyyhaarukka/n,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,fourche,/c/fr/fourche,,1.0
fork,/c/en/fork/n,Synonym,gabel,/c/de/gabel,,1.0
fork,/c/en/fork/n,Synonym,vasvilla,/c/hu/vasvilla,,1.0
分叉,/c/zh/分叉,Synonym,fork,/c/en/fork,,1.0
tjuga,/c/sv/tjuga/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,split,/c/en/split,,1.0
fuurke,/c/stq/fuurke/n,RelatedTo,fork,/c/en/fork,,1.0
⑃,/c/mul/⑃,RelatedTo,fork,/c/en/fork,,1.0
fork,/c/en/fork/n,RelatedTo,bicycle,/c/en/bicycle,,1.0
kapel,/c/mh/kapel/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,UsedFor,eating,/c/en/eating,[[a fork]] is for [[eating]],1.0
fork,/c/en/fork/n,Synonym,grep,/c/sv/grep,,1.0
fork,/c/en/fork/v,RelatedTo,corn,/c/en/corn,,1.0
trichotomous,/c/en/trichotomous/a,RelatedTo,fork,/c/en/fork,,1.0
furchetta,/c/scn/furchetta/n,RelatedTo,fork,/c/en/fork,,1.0
chạc,/c/vi/chạc/n,RelatedTo,fork,/c/en/fork,,1.0
fork over,/c/en/fork_over/v,RelatedTo,fork,/c/en/fork,,1.0
evőeszköz,/c/hu/evőeszköz/n,RelatedTo,fork,/c/en/fork,,1.0
furculiță,/c/ro/furculiță/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,AtLocation,a napkin,/c/en/napkin,You are likely to find [[a fork]] in [[a napkin]],1.0
fork,/c/en/fork/n,HasContext,british,/c/en/british,,1.0
fork,/c/en/fork/n,Synonym,horca,/c/es/horca,,1.0
fork,/c/en/fork/n,Synonym,δικρανι,/c/el/δικρανι,,1.0
æl,/c/ang/æl/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
fourchette à fondue,/c/fr/fourchette_à_fondue/n,RelatedTo,fork,/c/en/fork,,1.0
ܫܢܐ,/c/syc/ܫܢܐ/n/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
갈래,/c/ko/갈래/n,RelatedTo,fork,/c/en/fork,,1.0
forcone,/c/it/forcone/n,RelatedTo,fork,/c/en/fork,,1.0
haarautumiskohta,/c/fi/haarautumiskohta/n,RelatedTo,fork,/c/en/fork,,1.0
forqueta,/c/ca/forqueta/n,RelatedTo,fork,/c/en/fork,,1.0
A fork,/c/en/fork,UsedFor,eat a steak,/c/en/eat_steak,[[A fork]] is used to [[eat a steak]],1.0
froutchie,/c/nrf/froutchie/n,RelatedTo,fork,/c/en/fork,,1.0
prong,/c/en/prong/n,RelatedTo,fork,/c/en/fork,,1.0
takje,/c/stq/takje/v,RelatedTo,fork,/c/en/fork,,1.0
haarautua,/c/fi/haarautua/v,RelatedTo,fork,/c/en/fork,,1.0
काँटा,/c/hi/काँटा/n,RelatedTo,fork,/c/en/fork,,1.0
a fork,/c/en/fork,ReceivesAction,needed when eating a meal,/c/en/needed_when_eating_meal,[[a fork]] is [[needed when eating a meal]],1.0
fork,/c/en/fork/n,Synonym,hang,/c/et/hang,,1.0
quadrifurcated,/c/en/quadrifurcated/a/wikt/en_1,RelatedTo,fork,/c/en/fork,,1.0
furchetta,/c/rm/furchetta/n,RelatedTo,fork,/c/en/fork,,1.0
pirun,/c/sq/pirun/n,RelatedTo,fork,/c/en/fork,,1.0
şatal,/c/crh/şatal/n,RelatedTo,fork,/c/en/fork,,1.0
އޫ,/c/dv/އޫ/n,RelatedTo,fork,/c/en/fork,,1.0
dinner fork,/c/en/dinner_fork/n,IsA,fork,/c/en/fork/n,,1.0
knork,/c/en/knork,DerivedFrom,fork,/c/en/fork,,1.0
forklike,/c/en/forklike/a,RelatedTo,fork,/c/en/fork,,1.0
branch,/c/en/branch,RelatedTo,fork,/c/en/fork,[[branch]] is related to [[fork]],0.8420000000000001
utensil,/c/en/utensil,RelatedTo,fork,/c/en/fork,[[utensil]] is related to [[fork]],0.7509999999999999
rake,/c/en/rake,RelatedTo,fork,/c/en/fork,[[rake]] is related to [[fork]],0.6299999999999999
fork,/c/en/fork,RelatedTo,utensil,/c/en/utensil,[[fork]] is related to [[utensil]],0.5670000000000002
fork,/c/en/fork,RelatedTo,eating,/c/en/eating,[[fork]] is related to [[eating]],0.44700000000000006
fork,/c/en/fork,DistinctFrom,spoon,/c/en/spoon,[[fork]] is not [[spoon]],0.3639999999999999
spoon,/c/en/spoon,Antonym,fork,/c/en/fork,[[spoon]] is the opposite of [[fork]],0.359
fork,/c/en/fork,RelatedTo,cutlery,/c/en/cutlery,[[fork]] is related to [[cutlery]],0.3330000000000002
tablespoon,/c/en/tablespoon,RelatedTo,fork,/c/en/fork,[[tablespoon]] is related to [[fork]],0.3039999999999998
plate,/c/en/plate,DistinctFrom,fork,/c/en/fork,[[plate]] is not [[fork]],0.2999999999999998
fork,/c/en/fork,RelatedTo,tines,/c/en/tines,[[fork]] is related to [[tines]],0.29400000000000004
spoon,/c/en/spoon,RelatedTo,fork,/c/en/fork,[[spoon]] is related to [[fork]],0.2789999999999999
fork,/c/en/fork,RelatedTo,eating utensil,/c/en/eating_utensil,[[fork]] is related to [[eating utensil]],0.274
fork,/c/en/fork,EtymologicallyRelatedTo,vork,/c/nl/vork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,ferkal,/c/osx/ferkal,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,furca,/c/la/furca,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,fourche,/c/fr/fourche,,0.25
pok,/c/tpi/pok,EtymologicallyRelatedTo,fork,/c/en/fork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,gafol,/c/ang/gafol,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forclas,/c/ang/forclas,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forca,/c/ang/forca,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,fork,/c/sv/fork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forche,/c/fro/forche,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forkr,/c/non/forkr,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,geafel,/c/ang/geafel,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,fork,/c/da/fork,,0.25
fork,/c/en/fork,ExternalURL,fork,http://fr.wiktionary.org/wiki/fork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forck,/c/frr/forck,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,fork,/c/no/fork,,0.25
forke,/c/de/forke,EtymologicallyRelatedTo,fork,/c/en/fork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,forke,/c/de/forke,,0.25
duke,/c/en/duke,EtymologicallyRelatedTo,fork,/c/en/fork,,0.25
fuurke,/c/stq/fuurke,EtymologicallyRelatedTo,fork,/c/en/fork,,0.25
fork,/c/en/fork,ExternalURL,fork,http://en.wiktionary.org/wiki/fork,,0.25
fork,/c/en/fork,EtymologicallyRelatedTo,geafle,/c/ang/geafle,,0.25
fork,/c/en/fork,Antonym,knife,/c/en/knife,[[fork]] is the opposite of [[knife]],0.242
fork,/c/en/fork,DistinctFrom,knife,/c/en/knife,[[fork]] is not [[knife]],0.2240000000000002
tablespoon,/c/en/tablespoon,DistinctFrom,fork,/c/en/fork,[[tablespoon]] is not [[fork]],0.22100000000000009
napkin,/c/en/napkin,RelatedTo,fork,/c/en/fork,[[napkin]] is related to [[fork]],0.20999999999999996
fork,/c/en/fork,RelatedTo,table utensil,/c/en/table_utensil,[[fork]] is related to [[table utensil]],0.18400000000000016
fork,/c/en/fork,RelatedTo,table,/c/en/table,[[fork]] is related to [[table]],0.18400000000000016
fork,/c/en/fork,RelatedTo,spoon mate,/c/en/spoon_mate,[[fork]] is related to [[spoon mate]],0.16999999999999993
fork,/c/en/fork,RelatedTo,mate,/c/en/mate,[[fork]] is related to [[mate]],0.16999999999999993
plate,/c/en/plate,Antonym,fork,/c/en/fork,[[plate]] is the opposite of [[fork]],0.1549999999999998
fork,/c/en/fork,RelatedTo,has,/c/en/has,[[fork]] is related to [[has]],0.14400000000000013
fork,/c/en/fork,RelatedTo,has tines,/c/en/has_tines,[[fork]] is related to [[has tines]],0.14400000000000013
farmer,/c/en/farmer,RelatedTo,fork,/c/en/fork,[[farmer]] is related to [[fork]],0.137
fork,/c/en/fork,RelatedTo,teeth,/c/en/teeth,[[fork]] is related to [[teeth]],0.1030000000000002
